445,ad,12
446,ad,12
447,ad,12
448,ad,12
449,ad,12
450,ad,12
451,ad,12
452,ad,12
453,ad,12
454,ad,12
455,ad,12
456,ad,12
457,ad,12
458,ad,12
459,ad,12
460,ad,12
461,ad,12
462,ad,12
463,ad,12
464,ad,12
465,ad,12
466,ad,12
467,ad,12
468,ad,12
469,ad,12
470,ad,12
471,ad,12
472,ad,12
473,ad,12
474,ad,12
475,ad,12
476,ad,12
477,ad,12
478,ad,12
479,ad,12
480,ad,12
481,ad,12
482,ad,12
483,ad,12
484,ad,12
485,ad,12
486,ad,12
487,ad,12
488,ad,12
489,ad,12
490,ad,12
491,ad,12
492,ad,12
493,ad,12
494,ad,12
495,ad,12
496,ad,12
497,ad,12
498,ad,12
499,ad,12
500,ad,12
501,ad,12
502,ad,12
503,ad,12
504,ad,12
505,ad,12
506,ad,12
507,ad,12
508,ad,12
509,ad,12
510,ad,12
511,ad,12
512,ad,12
513,ad,12
514,ad,12
515,ad,12
516,ad,12
517,ad,12
518,ad,12
519,ad,12
520,ad,12
521,ad,12
522,ad,12
523,ad,12
524,ad,12
525,ad,12
526,ad,12
527,ad,12
528,ad,12
529,ad,12
530,ad,12
531,ad,12
532,ad,12
533,ad,12
534,ad,12
535,ad,12
536,ad,12
537,ad,12
538,ad,12
539,ad,12
540,ad,12
541,ad,12
542,ad,12
543,ad,12
544,ad,12
545,ad,12
546,ad,12
547,ad,12
548,ad,12
549,ad,12
550,ad,12
551,ad,12
552,ad,12
553,ad,12
554,ad,12
555,ad,12
556,ad,12
557,ad,12
558,ad,12
559,ad,12
560,ad,12
561,ad,12
562,ad,12
563,ad,12
564,ad,12
565,ad,12
566,ad,12
567,ad,12
568,ad,12
569,ad,12
570,ad,12
571,ad,12
572,ad,12
573,ad,12
574,ad,12
575,ad,12
576,ad,12
577,ad,12
578,ad,12
579,ad,12
580,ad,12
581,ad,12
582,ad,12
583,ad,12
584,ad,12
585,ad,12
586,ad,12
587,ad,12
588,ad,12
589,ad,12
590,ad,12
591,ad,12
592,ad,12
593,ad,12
594,ad,12
595,ad,12
596,ad,12
597,ad,12
598,ad,12
599,ad,12
600,ad,12
601,ad,12
602,ad,12
603,ad,12
604,ad,12
605,ad,12
606,ad,12
607,ad,12
608,ad,12
609,ad,12
610,ad,12
611,ad,12
612,ad,12
613,ad,12
614,ad,12
615,ad,12
616,ad,12
617,ad,12
618,ad,12
619,ad,12
620,ad,12
621,ad,12
622,ad,12
623,ad,12
624,ad,12
625,ad,12
626,ad,12
627,ad,12
628,ad,12
629,ad,12
630,ad,12
631,ad,12
632,ad,12
633,ad,12
634,ad,12
635,ad,12
636,ad,12
637,ad,12
638,ad,12
639,ad,12
640,ad,12
641,ad,12
642,ad,12
643,ad,12
644,ad,12
645,ad,12
646,ad,12
647,ad,12
648,ad,12
649,ad,12
650,ad,12
651,ad,12
652,ad,12
653,ad,12
654,ad,12
655,ad,12
656,ad,12
657,ad,12
658,ad,12
659,ad,12
660,ad,12
661,ad,12
662,ad,12
663,ad,12
664,ad,12
665,ad,12
666,ad,12
667,ad,12
668,ad,12
669,ad,12
670,ad,12
671,ad,12
672,ad,12
673,ad,12
674,ad,12
675,ad,12
676,ad,12
677,ad,12
678,ad,12
679,ad,12
680,ad,12
681,ad,12
682,ad,12
683,ad,12
684,ad,12
685,ad,12
686,ad,12
687,ad,12
688,ad,12
689,ad,12
690,ad,12
691,ad,12
692,ad,12
693,ad,12
694,ad,12
695,ad,12
696,ad,12
697,ad,12
698,ad,12
699,ad,12
700,ad,12
701,ad,12
702,ad,12
703,ad,12
704,ad,12
705,ad,12
706,ad,12
707,ad,12
708,ad,12
709,ad,12
710,ad,12
711,ad,12
712,ad,12
713,ad,12
714,ad,12
715,ad,12
716,ad,12
717,ad,12
718,ad,12
719,ad,12
720,ad,12
721,ad,12
722,ad,12
723,ad,12
724,ad,12
725,ad,12
726,ad,12
727,ad,12
728,ad,12
729,ad,12
730,ad,12
731,ad,12
732,ad,12
733,ad,12
734,ad,12
735,ad,12
736,ad,12
737,ad,12
738,ad,12
739,ad,12
740,ad,12
741,ad,12
742,ad,12
743,ad,12
744,ad,12
745,ad,12
746,ad,12
747,ad,12
748,ad,12
749,ad,12
750,ad,12
751,ad,12
752,ad,12
753,ad,12
754,ad,12
755,ad,12
756,ad,12
757,ad,12
758,ad,12
759,ad,12
760,ad,12
761,ad,12
762,ad,12
763,ad,12
764,ad,12
765,ad,12
766,ad,12
767,ad,12
768,ad,12
769,ad,12
770,ad,12
771,ad,12
772,ad,12
773,ad,12
774,ad,12
775,ad,12
776,ad,12
777,ad,12
778,ad,12
779,ad,12
780,ad,12
781,ad,12
782,ad,12
783,ad,12
784,ad,12
785,ad,12
786,ad,12
787,ad,12
788,ad,12
789,ad,12
790,ad,12
791,ad,12
792,ad,12
793,ad,12
794,ad,12
795,ad,12
796,ad,12
797,ad,12
798,ad,12
799,ad,12
800,ad,12
801,ad,12
802,ad,12
803,ad,12
804,ad,12
805,ad,12
806,ad,12
807,ad,12
808,ad,12
809,ad,12
810,ad,12
811,ad,12
812,ad,12
813,ad,12
814,ad,12
815,ad,12
816,ad,12
817,ad,12
818,ad,12
819,ad,12
820,ad,12
821,ad,12
822,ad,12
823,ad,12
824,ad,12
825,ad,12
826,ad,12
827,ad,12
828,ad,12
829,ad,12
830,ad,12
831,ad,12
832,ad,12
833,ad,12
834,ad,12
835,ad,12
836,ad,12
837,ad,12
838,ad,12
839,ad,12
840,ad,12
841,ad,12
842,ad,12
843,ad,12
844,ad,12
845,ad,12
846,ad,12
847,ad,12
848,ad,12
849,ad,12
850,ad,12
851,ad,12
852,ad,12
853,ad,12
854,ad,12
855,ad,12
856,ad,12
857,ad,12
858,ad,12
859,ad,12
860,ad,12
861,ad,12
862,ad,12
863,ad,12
864,ad,12
865,ad,12
866,ad,12
867,ad,12
868,ad,12
869,ad,12
870,ad,12
871,ad,12
872,ad,12
873,ad,12
874,ad,12
875,ad,12
876,ad,12
877,ad,12
878,ad,12
879,ad,12
880,ad,12
881,ad,12
882,ad,12
883,ad,12
884,ad,12
885,ad,12
886,ad,12
887,ad,12
888,ad,12
889,ad,12
890,ad,12
891,ad,12
892,ad,12
893,ad,12
894,ad,12
895,ad,12
896,ad,12
897,ad,12
898,ad,12
899,ad,12
900,ad,12
901,ad,12
902,ad,12
903,ad,12
904,ad,12
905,ad,12
906,ad,12
907,ad,12
908,ad,12
909,ad,12
910,ad,12
911,ad,12
912,ad,12
913,ad,12
914,ad,12
915,ad,12
916,ad,12
917,ad,12
918,ad,12
919,ad,12
920,ad,12
921,ad,12
922,ad,12
923,ad,12
924,ad,12
925,ad,12
926,ad,12
927,ad,12
928,ad,12
929,ad,12
930,ad,12
931,ad,12
932,ad,12
933,ad,12
934,ad,12
935,ad,12
936,ad,12
937,ad,12
938,ad,12
939,ad,12
940,ad,12
941,ad,12
942,ad,12
943,ad,12
944,ad,12
945,ad,12
946,ad,12
947,ad,12
948,ad,12
949,ad,12
950,ad,12
951,ad,12
952,ad,12
953,ad,12
954,ad,12
955,ad,12
956,ad,12
957,ad,12
958,ad,12
959,ad,12
960,ad,12
961,ad,12
962,ad,12
963,ad,12
964,ad,12
965,ad,12
966,ad,12
967,ad,12
968,ad,12
969,ad,12
970,ad,12
971,ad,12
972,ad,12
973,ad,12
974,ad,12
975,ad,12
976,ad,12
977,ad,12
978,ad,12
979,ad,12
980,ad,12
981,ad,12
982,ad,12
983,ad,12
984,ad,12
985,ad,12
986,ad,12
987,ad,12
988,ad,12
989,ad,12
990,ad,12
991,ad,12
992,ad,12
993,ad,12
994,ad,12
995,ad,12
996,ad,12
997,ad,12
998,ad,12
999,ad,12
1000,ad,12
